run_ts,ticker,timeframe,direction,composite_score,wyckoff_score,range_score,volume_score,spring_score,confirmation_score,rs_vs_spy,vol_contraction,mtf_agree,trend_context,data_quality_flag,feat_volume_ratio,feat_volume_pctile,feat_spread_atr,feat_spread_pctile,feat_close_position,made_watchlist,transition
2026-06-17T23:22:16+00:00,TXT,daily,none,4.13,4.13,0.0,0.0,0.0,-20.67,,,n/a,-20.67,,0.5286,4.0,1.2554,84.0,0.1735,False,none
2026-06-17T23:22:16+00:00,TYL,daily,accumulation,75.85,75.85,93.06,100.0,0.0,87.91,,,n/a,87.91,,0.7756,12.0,1.0865,80.0,0.0299,True,continuing
2026-06-17T23:22:16+00:00,UAL,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.954,44.0,0.9378,72.0,0.0878,False,none
2026-06-17T23:22:16+00:00,UBER,daily,accumulation,29.94,29.94,17.36,0.0,100.0,28.02,,,n/a,28.02,,0.69,8.0,1.0596,76.0,0.0042,False,none
2026-06-17T23:22:16+00:00,UDR,daily,distribution,32.71,32.71,-5.74,0.0,-100.0,-56.37,,,n/a,-56.37,,0.8885,28.0,1.6992,96.0,0.1628,False,none
2026-06-17T23:22:16+00:00,UHS,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8348,32.0,1.2352,84.0,0.0401,False,none
2026-06-17T23:22:16+00:00,ULTA,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.1757,76.0,1.1744,80.0,0.1161,False,none
2026-06-17T23:22:16+00:00,UNH,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8775,40.0,1.3067,88.0,0.0696,False,none
2026-06-17T23:22:16+00:00,UNP,daily,distribution,28.82,28.82,0.0,0.0,-100.0,-44.09,,,n/a,-44.09,,1.2858,80.0,1.5433,96.0,0.2525,False,none
2026-06-17T23:22:16+00:00,UPS,daily,none,9.81,9.81,-1.41,0.0,0.0,-47.26,,,n/a,-47.26,,0.7467,8.0,1.7868,100.0,0.0394,False,none
2026-06-17T23:22:16+00:00,URI,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.5071,4.0,1.0258,72.0,0.0083,False,none
2026-06-17T23:22:16+00:00,USB,daily,distribution,45.51,45.51,-47.79,0.0,-100.0,-67.82,,,n/a,-67.82,,1.4875,84.0,1.6077,96.0,0.2482,False,none
2026-06-17T23:22:16+00:00,V,daily,distribution,16.55,16.55,-31.22,0.0,0.0,-43.73,,,n/a,-43.73,,0.7327,4.0,1.0094,72.0,0.0599,False,none
2026-06-17T23:22:16+00:00,VEEV,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.7915,8.0,1.2477,88.0,0.0954,False,none
2026-06-17T23:22:16+00:00,VICI,daily,none,6.93,6.93,30.38,0.0,0.0,-3.33,,,n/a,-3.33,,0.7102,8.0,1.4596,96.0,0.1242,False,none
2026-06-17T23:22:16+00:00,VLO,daily,distribution,21.48,21.48,0.0,0.0,-100.0,-7.41,,,n/a,-7.41,,1.0052,56.0,0.8107,32.0,0.3777,False,none
2026-06-17T23:22:16+00:00,VLTO,daily,accumulation,15.02,15.02,34.75,0.0,0.0,31.67,,,n/a,31.67,,0.9984,48.0,1.2109,84.0,0.0895,False,none
2026-06-17T23:22:16+00:00,VMC,daily,distribution,21.69,21.69,-38.73,0.0,0.0,-60.01,,,n/a,-60.01,,0.6633,12.0,1.4833,96.0,0.1482,False,none
2026-06-17T23:22:16+00:00,VRSK,daily,accumulation,12.02,12.02,0.0,0.0,0.0,60.1,,,n/a,60.1,,1.7692,96.0,1.0878,76.0,0.1329,False,none
2026-06-17T23:22:16+00:00,VRSN,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8112,32.0,0.8735,48.0,0.1517,False,none
2026-06-17T23:22:16+00:00,VRT,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.1422,68.0,1.3775,92.0,0.5426,False,none
2026-06-17T23:22:16+00:00,VRTX,daily,distribution,38.97,38.97,-69.02,0.0,-100.0,-8.59,,,n/a,-8.59,,1.0973,68.0,1.4769,96.0,0.6828,False,none
2026-06-17T23:22:16+00:00,VST,daily,none,9.56,9.56,-18.3,0.0,0.0,-24.92,,,n/a,-24.92,,0.9077,32.0,0.778,36.0,0.3,False,none
2026-06-17T23:22:16+00:00,VTR,daily,accumulation,20.24,20.24,4.98,0.0,100.0,-5.05,,,n/a,-5.05,,0.8012,12.0,0.8714,44.0,0.0789,False,none
2026-06-17T23:22:16+00:00,VTRS,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.9534,48.0,1.3841,96.0,0.1552,False,none
2026-06-17T23:22:16+00:00,VZ,daily,accumulation,15.11,15.11,28.4,0.0,0.0,40.04,,,n/a,40.04,,1.0648,68.0,1.2357,92.0,0.4552,False,none
2026-06-17T23:22:16+00:00,WAB,daily,distribution,49.37,49.37,-66.97,0.0,-100.0,-63.12,,,n/a,-63.12,,0.5592,4.0,0.9564,68.0,0.3344,False,none
2026-06-17T23:22:16+00:00,WAT,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8995,36.0,1.1482,72.0,0.3683,False,none
2026-06-17T23:22:16+00:00,WDAY,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8113,28.0,0.9169,64.0,0.0367,False,none
2026-06-17T23:22:16+00:00,WDC,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,2.0468,96.0,1.2106,92.0,0.3717,False,none
2026-06-17T23:22:16+00:00,WEC,daily,accumulation,18.7,18.7,0.0,0.0,100.0,-6.49,,,n/a,-6.49,,0.5922,4.0,1.273,88.0,0.1379,False,none
2026-06-17T23:22:16+00:00,WELL,daily,none,6.28,6.28,0.0,0.0,0.0,-31.42,,,n/a,-31.42,,1.4416,84.0,1.3875,84.0,0.0305,False,none
2026-06-17T23:22:16+00:00,WFC,daily,distribution,35.35,35.35,-30.71,0.0,-100.0,-38.38,,,n/a,-38.38,,1.2317,80.0,1.8959,100.0,0.063,False,none
2026-06-17T23:22:16+00:00,WM,daily,accumulation,30.3,30.3,22.31,0.0,100.0,23.61,,,n/a,23.61,,0.6089,4.0,0.9411,64.0,0.2545,False,none
2026-06-17T23:22:16+00:00,WMB,daily,none,9.76,9.76,31.05,0.0,-100.0,12.39,,,n/a,12.39,,0.8097,20.0,0.5805,4.0,0.4892,False,none
2026-06-17T23:22:16+00:00,WMT,daily,none,8.72,8.72,27.05,0.0,0.0,9.79,,,n/a,9.79,,0.9463,36.0,1.1259,84.0,0.191,False,none
2026-06-17T23:22:16+00:00,WRB,daily,none,3.41,3.41,-50.87,0.0,100.0,-19.37,,,n/a,-19.37,,0.4714,4.0,0.814,36.0,0.3291,False,none
2026-06-17T23:22:16+00:00,WSM,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.7256,88.0,1.8187,96.0,0.0335,False,none
2026-06-17T23:22:16+00:00,WST,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.7959,12.0,1.0388,76.0,0.1729,False,none
2026-06-17T23:22:16+00:00,WTW,daily,accumulation,11.72,11.72,2.52,0.0,0.0,55.44,,,n/a,55.44,,1.2877,80.0,0.9295,52.0,0.3861,False,none
2026-06-17T23:22:16+00:00,WY,daily,none,5.95,5.95,0.0,0.0,0.0,-29.76,,,n/a,-29.76,,0.9613,40.0,1.1905,84.0,0.1712,False,none
2026-06-17T23:22:16+00:00,WYNN,daily,accumulation,18.57,18.57,0.0,0.0,100.0,-7.16,,,n/a,-7.16,,1.1614,80.0,0.8854,44.0,0.073,False,none
2026-06-17T23:22:16+00:00,XEL,daily,accumulation,25.02,25.02,25.75,0.0,100.0,-7.11,,,n/a,-7.11,,1.2332,72.0,1.2402,72.0,0.0695,False,none
2026-06-17T23:22:16+00:00,XOM,daily,accumulation,65.96,65.96,75.6,100.0,0.0,60.31,,,n/a,60.31,,0.9706,44.0,0.4887,8.0,0.2079,False,none
2026-06-17T23:22:16+00:00,XYL,daily,accumulation,36.15,36.15,33.86,0.0,100.0,38.43,,,n/a,38.43,,1.1619,76.0,1.3749,96.0,0.1443,False,none
2026-06-17T23:22:16+00:00,XYZ,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.0531,64.0,1.1712,80.0,0.0405,False,none
2026-06-17T23:22:16+00:00,YUM,daily,none,2.34,2.34,0.0,0.0,0.0,11.72,,,n/a,11.72,,0.8958,32.0,1.0706,68.0,0.082,False,none
2026-06-17T23:22:16+00:00,ZBH,daily,none,0.46,0.46,0.0,0.0,0.0,2.3,,,n/a,2.3,,0.5478,4.0,1.2388,92.0,0.2065,False,none
2026-06-17T23:22:16+00:00,ZBRA,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.6952,8.0,0.6861,20.0,0.1601,False,none
2026-06-17T23:22:16+00:00,ZS,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.6981,12.0,0.4131,8.0,0.2081,False,none
2026-06-17T23:22:16+00:00,ZTS,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.5833,4.0,1.1677,80.0,0.1437,False,none
2026-06-18T23:43:24+00:00,A,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8603,24.0,0.5336,12.0,0.7912,False,none
2026-06-18T23:43:24+00:00,AAPL,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.6772,96.0,0.7278,24.0,0.4828,False,none
2026-06-18T23:43:24+00:00,ABBV,daily,distribution,26.38,26.38,0.0,0.0,-100.0,-31.89,,,n/a,-31.89,,1.8428,100.0,1.2899,88.0,0.1616,False,none
2026-06-18T23:43:24+00:00,ABNB,daily,distribution,55.3,55.3,-43.02,-100.0,0.0,-47.73,,,n/a,-47.73,,2.0117,100.0,0.7995,36.0,0.6523,False,none
2026-06-18T23:43:24+00:00,ABT,daily,accumulation,18.61,18.61,16.42,0.0,0.0,72.53,,,n/a,72.53,,0.89,28.0,0.8048,36.0,0.3862,False,none
2026-06-18T23:43:24+00:00,ACGL,daily,accumulation,37.81,37.81,0.91,100.0,0.0,12.93,,,n/a,12.93,,2.3454,100.0,0.983,64.0,0.1452,False,none
2026-06-18T23:43:24+00:00,ACN,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,8.4008,100.0,1.061,84.0,0.2615,False,none
2026-06-18T23:43:24+00:00,ADBE,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,2.7379,92.0,0.6168,24.0,0.7568,False,none
2026-06-18T23:43:24+00:00,ADI,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.9957,96.0,0.6489,24.0,0.6679,False,none
2026-06-18T23:43:24+00:00,ADM,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,2.4033,100.0,1.0464,68.0,0.3445,False,none
2026-06-18T23:43:24+00:00,ADP,daily,none,7.41,7.41,0.0,0.0,0.0,-37.04,,,n/a,-37.04,,2.0882,100.0,0.7746,28.0,0.6584,False,none
2026-06-18T23:43:24+00:00,ADSK,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,3.8355,100.0,0.7139,32.0,0.4211,False,none
2026-06-18T23:43:24+00:00,AEE,daily,accumulation,18.38,18.38,0.0,0.0,100.0,-8.11,,,n/a,-8.11,,0.7996,16.0,0.9205,44.0,0.2604,False,none
2026-06-18T23:43:24+00:00,AEP,daily,accumulation,24.78,24.78,18.54,0.0,100.0,0.71,,,n/a,0.71,,1.9198,100.0,1.1448,68.0,0.2673,False,none
2026-06-18T23:43:24+00:00,AES,daily,distribution,39.87,39.87,-60.49,0.0,-100.0,-23.72,,,n/a,-23.72,,0.9861,48.0,0.6135,32.0,0.25,False,none
2026-06-18T23:43:24+00:00,AFL,daily,distribution,13.42,13.42,-16.5,0.0,0.0,-46.46,,,n/a,-46.46,,0.8814,28.0,1.2417,88.0,0.3609,False,none
2026-06-18T23:43:24+00:00,AIG,daily,accumulation,56.29,56.29,6.07,100.0,100.0,-1.16,,,n/a,-1.16,,1.7475,92.0,0.8734,48.0,0.1522,False,none
2026-06-18T23:43:24+00:00,AIZ,daily,distribution,56.78,56.78,-67.61,0.0,-100.0,-99.37,,,n/a,-99.37,,0.7922,24.0,1.2765,92.0,0.2082,False,none
2026-06-18T23:43:24+00:00,AJG,daily,distribution,20.04,20.04,-2.96,0.0,-100.0,3.49,,,n/a,3.49,,1.0339,56.0,0.8037,40.0,0.5665,False,none
2026-06-18T23:43:24+00:00,AKAM,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.556,92.0,1.027,72.0,0.297,False,none
2026-06-18T23:43:24+00:00,ALB,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.3548,92.0,1.7495,100.0,0.4081,False,none
2026-06-18T23:43:24+00:00,ALGN,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.8727,100.0,1.3894,88.0,0.9016,False,none
2026-06-18T23:43:24+00:00,ALL,daily,distribution,51.85,51.85,-38.43,-100.0,0.0,-36.24,,,n/a,-36.24,,2.9409,100.0,0.733,36.0,0.7503,False,none
2026-06-18T23:43:24+00:00,ALLE,daily,none,7.97,7.97,0.0,0.0,0.0,39.83,,,n/a,39.83,,1.0152,56.0,1.3065,96.0,0.4838,False,none
2026-06-18T23:43:24+00:00,ALNY,daily,accumulation,29.36,29.36,78.52,0.0,0.0,48.63,,,n/a,48.63,,1.7006,96.0,1.0026,64.0,0.5046,False,none
2026-06-18T23:43:24+00:00,AMAT,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.8682,100.0,0.8645,60.0,0.1746,False,none
2026-06-18T23:43:24+00:00,AMCR,daily,distribution,37.64,37.64,-43.61,0.0,-100.0,-33.66,,,n/a,-33.66,,0.7106,4.0,0.7866,52.0,0.1667,False,none
2026-06-18T23:43:24+00:00,AMD,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.4076,96.0,0.4048,4.0,0.8265,False,none
2026-06-18T23:43:24+00:00,AME,daily,distribution,23.17,23.17,-54.33,0.0,0.0,-47.92,,,n/a,-47.92,,1.0,52.0,0.9647,72.0,0.7583,False,none
2026-06-18T23:43:24+00:00,AMGN,daily,distribution,17.62,17.62,0.0,0.0,-100.0,11.88,,,n/a,11.88,,2.7926,100.0,1.2571,80.0,0.3242,False,none
2026-06-18T23:43:24+00:00,AMP,daily,none,8.69,8.69,-16.04,0.0,0.0,-23.39,,,n/a,-23.39,,0.9303,36.0,1.1648,68.0,0.1867,False,none
2026-06-18T23:43:24+00:00,AMT,daily,distribution,25.37,25.37,0.0,0.0,-100.0,-26.84,,,n/a,-26.84,,1.5216,88.0,1.4272,88.0,0.151,False,none
2026-06-18T23:43:24+00:00,AMZN,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.6375,100.0,1.3043,84.0,0.862,False,none
2026-06-18T23:43:24+00:00,ANET,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.2523,84.0,0.5501,8.0,0.4906,False,none
2026-06-18T23:43:24+00:00,AON,daily,distribution,17.42,17.42,0.0,0.0,-100.0,12.92,,,n/a,12.92,,0.8026,20.0,1.3135,92.0,0.025,False,none
2026-06-18T23:43:24+00:00,AOS,daily,accumulation,12.49,12.49,7.82,0.0,0.0,52.7,,,n/a,52.7,,0.9665,40.0,1.2864,92.0,0.0748,False,none
2026-06-18T23:43:24+00:00,APA,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,2.1122,100.0,0.5662,24.0,0.6229,False,none
2026-06-18T23:43:24+00:00,APD,daily,accumulation,13.32,13.32,47.31,0.0,0.0,7.48,,,n/a,7.48,,1.0466,72.0,0.8362,44.0,0.3049,False,none
2026-06-18T23:43:24+00:00,APH,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.7127,8.0,0.5836,16.0,0.3515,False,none
2026-06-18T23:43:24+00:00,APO,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.0609,72.0,1.1257,72.0,0.0579,False,none
2026-06-18T23:43:24+00:00,APP,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.9187,100.0,0.6797,24.0,0.3992,False,none
2026-06-18T23:43:24+00:00,APTV,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.5063,84.0,0.6105,24.0,0.3886,False,none
2026-06-18T23:43:24+00:00,ARE,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8679,16.0,0.8427,52.0,0.7251,False,none
2026-06-18T23:43:24+00:00,ARES,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8936,40.0,0.7369,40.0,0.4439,False,none
2026-06-18T23:43:24+00:00,ARM,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,2.8627,100.0,0.8036,44.0,0.5464,False,none
2026-06-18T23:43:24+00:00,ASML,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.326,80.0,0.4071,4.0,0.6016,False,none
2026-06-18T23:43:24+00:00,ATO,daily,accumulation,19.37,19.37,54.36,0.0,0.0,28.91,,,n/a,28.91,,1.3646,88.0,0.7447,16.0,0.4988,False,none
2026-06-18T23:43:24+00:00,AVB,daily,distribution,29.62,29.62,0.0,0.0,-100.0,-48.1,,,n/a,-48.1,,1.1595,68.0,1.2247,84.0,0.0139,False,none
2026-06-18T23:43:24+00:00,AVGO,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.2664,80.0,0.3354,4.0,0.8156,False,none
2026-06-18T23:43:24+00:00,AVY,daily,none,6.44,6.44,10.77,0.0,0.0,18.75,,,n/a,18.75,,1.1014,64.0,1.2968,76.0,0.1544,False,none
2026-06-18T23:43:24+00:00,AWK,daily,accumulation,31.83,31.83,24.53,0.0,100.0,28.5,,,n/a,28.5,,1.1915,68.0,1.0498,68.0,0.1794,False,none
2026-06-18T23:43:24+00:00,AXON,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.5163,92.0,0.9627,64.0,0.8243,False,none
2026-06-18T23:43:24+00:00,AXP,daily,distribution,43.86,43.86,-46.36,0.0,-100.0,-61.37,,,n/a,-61.37,,0.9456,32.0,1.391,92.0,-0.002,False,none
2026-06-18T23:43:24+00:00,AZO,daily,accumulation,55.52,55.52,48.45,100.0,0.0,42.05,,,n/a,42.05,,2.3339,100.0,0.6563,20.0,0.2178,False,none
2026-06-18T23:43:24+00:00,BA,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.3107,84.0,1.1615,88.0,0.2931,False,none
2026-06-18T23:43:24+00:00,BAC,daily,distribution,30.5,30.5,-52.61,0.0,0.0,-86.75,,,n/a,-86.75,,1.855,100.0,1.1663,80.0,0.1308,False,none
2026-06-18T23:43:24+00:00,BALL,daily,accumulation,22.01,22.01,0.0,0.0,100.0,10.05,,,n/a,10.05,,0.7437,12.0,0.8792,56.0,0.1044,False,none
2026-06-18T23:43:24+00:00,BAX,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.8619,28.0,0.7693,24.0,0.6239,False,none
2026-06-18T23:43:24+00:00,BBY,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.6627,4.0,1.0405,80.0,0.6723,False,none
2026-06-18T23:43:24+00:00,BDX,daily,accumulation,38.24,38.24,44.94,0.0,100.0,35.03,,,n/a,35.03,,1.0,52.0,0.823,48.0,0.7563,False,none
2026-06-18T23:43:24+00:00,BEN,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.1604,80.0,1.3859,92.0,0.1441,False,none
2026-06-18T23:43:24+00:00,BF-B,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,2.7726,100.0,1.4741,84.0,0.827,False,none
2026-06-18T23:43:24+00:00,BG,daily,none,9.88,9.88,84.61,0.0,-100.0,43.65,,,n/a,43.65,,0.9295,36.0,1.1667,88.0,0.2504,False,none
2026-06-18T23:43:24+00:00,BIIB,daily,distribution,12.82,12.82,-23.78,0.0,0.0,-34.36,,,n/a,-34.36,,1.555,88.0,1.2942,88.0,0.4343,False,none
2026-06-18T23:43:24+00:00,BKNG,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,2.5056,100.0,0.7325,36.0,0.3589,False,none
2026-06-18T23:43:24+00:00,BKR,daily,accumulation,85.02,85.02,89.32,100.0,100.0,38.47,,,n/a,38.47,,2.1553,100.0,0.9979,68.0,0.2188,True,new
2026-06-18T23:43:24+00:00,BLDR,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.7414,16.0,1.3454,84.0,0.5959,False,none
2026-06-18T23:43:24+00:00,BLK,daily,distribution,10.24,10.24,-8.21,0.0,0.0,-40.95,,,n/a,-40.95,,1.4258,96.0,1.2309,84.0,0.1368,False,none
2026-06-18T23:43:24+00:00,BMY,daily,accumulation,24.73,24.73,79.19,0.0,0.0,24.68,,,n/a,24.68,,1.0358,56.0,1.3436,92.0,0.2971,False,none
2026-06-18T23:43:24+00:00,BNY,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.9017,20.0,1.583,96.0,0.182,False,none
2026-06-18T23:43:24+00:00,BR,daily,accumulation,36.84,36.84,83.97,0.0,0.0,79.26,,,n/a,79.26,,0.8144,24.0,0.7119,28.0,0.4938,False,none
2026-06-18T23:43:24+00:00,BRK-B,daily,none,5.24,5.24,-12.51,0.0,0.0,-10.57,,,n/a,-10.57,,1.1973,80.0,1.1162,76.0,0.4761,False,none
2026-06-18T23:43:24+00:00,BRO,daily,accumulation,10.87,10.87,0.0,0.0,0.0,54.34,,,n/a,54.34,,1.1304,76.0,0.5244,8.0,1.0,False,none
2026-06-18T23:43:24+00:00,BSX,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.6311,88.0,0.5851,12.0,0.8173,False,none
2026-06-18T23:43:24+00:00,BX,daily,distribution,16.97,16.97,-5.08,0.0,0.0,-78.52,,,n/a,-78.52,,0.8812,32.0,1.129,88.0,0.3251,False,none
2026-06-18T23:43:24+00:00,BXP,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.2376,88.0,0.7605,40.0,0.5556,False,none
2026-06-18T23:43:24+00:00,C,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.2385,92.0,1.4034,92.0,0.0,False,none
2026-06-18T23:43:24+00:00,CAG,daily,accumulation,21.89,21.89,35.44,0.0,0.0,65.14,,,n/a,65.14,,0.8141,24.0,0.6137,8.0,0.6038,False,none
2026-06-18T23:43:24+00:00,CAH,daily,distribution,19.97,19.97,-50.8,0.0,0.0,-36.38,,,n/a,-36.38,,0.9932,48.0,1.3686,84.0,0.3403,False,none
2026-06-18T23:43:24+00:00,CARR,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.6465,4.0,0.7309,48.0,0.4341,False,none
2026-06-18T23:43:24+00:00,CASY,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.3404,76.0,0.8952,56.0,0.3263,False,none
2026-06-18T23:43:24+00:00,CAT,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.1452,84.0,0.5502,16.0,0.5207,False,none
2026-06-18T23:43:24+00:00,CB,daily,none,0.37,0.37,0.0,0.0,0.0,1.84,,,n/a,1.84,,0.9381,20.0,1.0706,72.0,0.2083,False,none
2026-06-18T23:43:24+00:00,CBOE,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,2.1514,92.0,0.8883,56.0,0.1757,False,none
2026-06-18T23:43:24+00:00,CBRE,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,0.9437,44.0,0.9989,64.0,0.3667,False,none
2026-06-18T23:43:24+00:00,CCEP,daily,distribution,28.5,28.5,-9.21,0.0,-100.0,-30.98,,,n/a,-30.98,,1.6227,92.0,0.5545,12.0,0.2105,False,none
2026-06-18T23:43:24+00:00,CCI,daily,distribution,25.62,25.62,0.0,0.0,-100.0,-28.1,,,n/a,-28.1,,1.8038,100.0,1.8222,100.0,0.0488,False,none
2026-06-18T23:43:24+00:00,CCL,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.266,80.0,0.4966,20.0,0.3065,False,none
2026-06-18T23:43:24+00:00,CDNS,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,3.3242,100.0,0.9644,72.0,0.1244,False,none
2026-06-18T23:43:24+00:00,CDW,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.8675,96.0,0.8826,56.0,0.7947,False,none
2026-06-18T23:43:24+00:00,CEG,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.7553,92.0,1.3819,100.0,0.4103,False,none
2026-06-18T23:43:24+00:00,CF,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.0094,56.0,0.772,28.0,0.431,False,none
2026-06-18T23:43:24+00:00,CFG,daily,distribution,29.12,29.12,-57.98,0.0,0.0,-73.15,,,n/a,-73.15,,0.7963,24.0,0.6606,28.0,0.299,False,none
2026-06-18T23:43:24+00:00,CHD,daily,none,2.21,2.21,0.0,0.0,0.0,-11.04,,,n/a,-11.04,,1.1965,80.0,1.2443,84.0,0.0131,False,none
2026-06-18T23:43:24+00:00,CHTR,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,4.5861,100.0,0.8628,44.0,0.0383,False,none
2026-06-18T23:43:24+00:00,CI,daily,none,5.65,5.65,0.0,0.0,0.0,-28.24,,,n/a,-28.24,,1.7314,96.0,0.9632,64.0,-0.0058,False,none
2026-06-18T23:43:24+00:00,CIEN,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.5602,88.0,0.692,32.0,0.1184,False,none
2026-06-18T23:43:24+00:00,CINF,daily,distribution,55.01,55.01,-49.87,-100.0,0.0,-37.69,,,n/a,-37.69,,4.8572,100.0,0.7896,32.0,0.2193,False,none
2026-06-18T23:43:24+00:00,CL,daily,distribution,31.24,31.24,-18.9,0.0,-100.0,-32.57,,,n/a,-32.57,,1.9824,100.0,0.8389,60.0,-0.0276,False,none
2026-06-18T23:43:24+00:00,CLX,daily,none,5.88,5.88,0.0,0.0,0.0,29.41,,,n/a,29.41,,0.9785,36.0,0.8032,44.0,0.1266,False,none
2026-06-18T23:43:24+00:00,CMCSA,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,2.2034,100.0,0.6807,32.0,0.0909,False,none
2026-06-18T23:43:24+00:00,CME,daily,accumulation,74.73,74.73,86.22,100.0,0.0,90.89,,,n/a,90.89,,1.8326,84.0,1.4637,88.0,0.0625,True,new
2026-06-18T23:43:24+00:00,CMG,daily,none,0.0,0.0,0.0,0.0,0.0,0.0,,,n/a,0.0,,1.4995,84.0,1.047,76.0,0.7257,False,none
